,host_acceptance_rate,host_response_rate,price,number_of_reviews,review_scores_location,review_scores_cleanliness,availability_365,reviews_per_month,review_scores_communication,room_type,property_type
21773,1.0,1.0,1200.0,1,5.0,4.0,87,1.0,5.0,Entire home/apt,Entire rental unit
21774,0.98,1.0,727.0,4,5.0,5.0,347,1.79,5.0,Entire home/apt,Entire rental unit
21775,1.0,1.0,296.0,5,4.6,5.0,362,1.88,4.8,Entire home/apt,Entire rental unit
21776,1.0,1.0,691.0,0,5.0,5.0,365,3.16,5.0,Entire home/apt,Casa particular
21777,1.0,1.0,894.0,8,5.0,5.0,354,3.16,5.0,Entire home/apt,Entire rental unit
21778,1.0,0.67,800.0,0,5.0,5.0,365,0.9,5.0,Entire home/apt,Entire rental unit
21779,1.0,1.0,500.0,0,5.0,5.0,333,0.9,5.0,Private room,Private room in rental unit
21780,1.0,1.0,4380.0,2,5.0,5.0,178,0.9,5.0,Entire home/apt,Entire cabin
21781,1.0,1.0,423.0,5,4.8,4.4,356,3.66,4.2,Entire home/apt,Entire rental unit
21782,1.0,1.0,893.0,17,4.53,4.88,76,6.14,5.0,Entire home/apt,Entire loft
21783,1.0,1.0,899.0,3,4.33,5.0,173,1.5,5.0,Entire home/apt,Entire rental unit
21784,1.0,1.0,1998.0,3,5.0,5.0,267,2.0,5.0,Entire home/apt,Entire rental unit
21785,1.0,1.0,260.0,5,5.0,4.8,2,2.21,5.0,Private room,Private room in rental unit
21786,1.0,1.0,962.0,5,4.8,4.6,351,2.21,5.0,Entire home/apt,Entire condo
21787,1.0,0.8,300.0,1,1.0,1.0,365,0.42,1.0,Private room,Private room in rental unit
21788,1.0,1.0,1910.0,11,4.91,5.0,163,5.0,5.0,Entire home/apt,Entire condo
21789,0.87,1.0,1300.0,6,5.0,5.0,94,2.43,5.0,Entire home/apt,Entire condo
21790,1.0,1.0,333.0,0,5.0,4.9,364,4.0,4.9,Private room,Private room in home
21791,1.0,0.9,1313.0,10,5.0,4.9,283,4.0,4.9,Entire home/apt,Entire rental unit
21792,0.98,0.97,700.0,0,4.82,4.27,363,5.08,4.18,Entire home/apt,Entire condo
21793,0.98,0.97,999.0,11,4.82,4.27,69,5.08,4.18,Entire home/apt,Entire rental unit
21794,0.67,1.0,480.0,0,4.67,4.67,365,2.0,5.0,Private room,Private room in rental unit
21795,1.0,1.0,380.0,3,4.67,4.67,342,2.0,5.0,Entire home/apt,Entire serviced apartment
21796,1.0,1.0,489.0,2,4.5,5.0,269,2.0,5.0,Entire home/apt,Entire loft
21797,0.95,1.0,295.0,3,4.0,4.0,364,1.29,4.67,Private room,Private room in home
21798,1.0,1.0,2025.0,0,5.0,5.0,365,1.94,5.0,Private room,Private room in home
21799,1.0,1.0,1604.0,4,5.0,5.0,188,1.94,5.0,Entire home/apt,Entire rental unit
21800,1.0,1.0,1660.0,10,5.0,5.0,340,3.7,4.9,Entire home/apt,Entire rental unit
21801,1.0,1.0,1242.0,8,5.0,5.0,352,3.12,5.0,Entire home/apt,Entire rental unit
21802,0.93,1.0,1185.0,4,5.0,5.0,83,1.79,5.0,Entire home/apt,Entire rental unit
21803,0.99,1.0,2119.0,1,5.0,5.0,287,0.81,5.0,Entire home/apt,Entire rental unit
21804,0.98,0.9,1536.0,1,5.0,5.0,365,0.42,5.0,Entire home/apt,Entire rental unit
21805,0.99,1.0,500.0,0,5.0,5.0,319,5.6,5.0,Private room,Private room in guesthouse
21806,0.97,1.0,1200.0,14,5.0,5.0,334,5.6,5.0,Private room,Private room in townhouse
21807,0.98,1.0,450.0,4,5.0,4.75,365,1.71,5.0,Private room,Private room in rental unit
21808,0.97,0.0,825.0,0,5.0,5.0,365,3.6,5.0,Private room,Private room in rental unit
21809,0.97,1.0,1000.0,9,5.0,5.0,356,3.6,5.0,Private room,Private room in townhouse
21810,1.0,1.0,920.0,0,5.0,5.0,362,10.0,5.0,Entire home/apt,Entire rental unit
21811,0.97,1.0,1000.0,23,5.0,5.0,332,10.0,5.0,Private room,Private room in townhouse
21812,0.99,1.0,768.0,5,4.8,5.0,224,3.26,5.0,Entire home/apt,Entire rental unit
21813,1.0,1.0,9985.0,0,5.0,4.0,119,0.83,5.0,Entire home/apt,Entire rental unit
21814,0.0,0.0,600.0,0,5.0,4.0,365,0.83,5.0,Private room,Private room in home
21815,1.0,1.0,297.0,2,5.0,4.0,360,0.83,5.0,Private room,Private room in rental unit
21816,0.8,0.44,852.0,0,4.67,4.83,365,2.43,5.0,Entire home/apt,Entire rental unit
21817,1.0,1.0,1047.0,6,4.67,4.83,365,2.43,5.0,Entire home/apt,Entire serviced apartment
21818,1.0,0.82,1600.0,8,4.88,5.0,175,4.62,5.0,Entire home/apt,Entire rental unit
21819,1.0,1.0,468.0,0,5.0,5.0,358,1.5,5.0,Private room,Private room in home
21820,1.0,1.0,1563.0,3,5.0,5.0,356,1.5,5.0,Entire home/apt,Entire rental unit
21821,1.0,0.67,1300.0,0,5.0,4.0,333,0.55,4.0,Entire home/apt,Entire condo
21822,1.0,1.0,811.0,1,5.0,4.0,356,0.55,4.0,Entire home/apt,Entire condo
21823,1.0,1.0,6792.0,7,4.86,5.0,337,3.89,5.0,Entire home/apt,Entire rental unit
21824,1.0,1.0,800.0,15,4.8,4.67,359,5.92,4.93,Entire home/apt,Entire rental unit
21825,1.0,1.0,1592.0,3,5.0,5.0,362,1.48,5.0,Entire home/apt,Entire rental unit
21826,1.0,0.93,1490.0,10,4.8,4.6,259,3.8,4.8,Entire home/apt,Entire condo
21827,0.0,1.0,500.0,0,4.64,4.73,87,5.0,4.82,Private room,Private room in rental unit
21828,1.0,1.0,1797.0,0,4.64,4.73,87,5.0,4.82,Entire home/apt,Entire rental unit
21829,1.0,1.0,1531.0,11,4.64,4.73,362,5.0,4.82,Entire home/apt,Entire rental unit
21830,0.65,0.8,925.0,1,5.0,5.0,62,1.0,5.0,Entire home/apt,Entire condo
21831,1.0,1.0,1200.0,1,3.0,5.0,59,1.0,5.0,Entire home/apt,Entire condo
21832,1.0,1.0,2500.0,0,5.0,5.0,363,0.94,5.0,Private room,Private room in hut
21833,1.0,0.99,1042.0,1,5.0,5.0,364,0.94,5.0,Entire home/apt,Entire rental unit
21834,0.5,1.0,1906.0,0,5.0,4.83,32,5.07,5.0,Entire home/apt,Entire rental unit
21835,0.5,1.0,2396.0,0,5.0,4.83,82,5.07,5.0,Entire home/apt,Entire rental unit
21836,0.5,1.0,2378.0,0,5.0,4.83,88,5.07,5.0,Entire home/apt,Entire rental unit
21837,0.5,0.5,300.0,0,5.0,4.83,342,5.07,5.0,Entire home/apt,Entire home
21838,1.0,1.0,2378.0,0,5.0,4.83,68,5.07,5.0,Entire home/apt,Entire rental unit
21839,1.0,1.0,1474.0,12,5.0,4.83,147,5.07,5.0,Entire home/apt,Entire rental unit
21840,0.94,1.0,1800.0,0,3.0,3.0,209,0.75,5.0,Entire home/apt,Entire serviced apartment
21841,0.94,1.0,646.0,1,3.0,3.0,161,0.75,5.0,Private room,Private room in rental unit
21842,1.0,1.0,817.0,0,5.0,4.4,365,3.41,5.0,Private room,Private room in home
21843,1.0,1.0,2000.0,0,5.0,4.4,203,3.41,5.0,Entire home/apt,Entire rental unit
21844,1.0,1.0,749.0,5,5.0,4.4,349,3.41,5.0,Entire home/apt,Entire rental unit
21845,0.96,1.0,947.0,13,5.0,4.85,350,6.0,4.77,Entire home/apt,Entire rental unit
21846,1.0,1.0,1000.0,27,4.93,4.81,343,10.66,4.63,Entire home/apt,Entire rental unit
21847,0.83,1.0,1400.0,1,5.0,5.0,331,1.0,5.0,Entire home/apt,Entire rental unit
21848,1.0,0.14,1320.0,0,5.0,5.0,364,2.37,5.0,Entire home/apt,Entire rental unit
21849,1.0,1.0,4100.0,3,5.0,5.0,348,2.37,5.0,Entire home/apt,Entire rental unit
21850,1.0,1.0,4601.0,6,4.83,4.83,350,3.33,4.83,Entire home/apt,Entire condo
21851,0.8,1.0,1700.0,3,5.0,5.0,238,1.36,5.0,Entire home/apt,Entire condo
21852,1.0,1.0,2516.0,2,5.0,5.0,0,0.8,5.0,Entire home/apt,Entire condo
21853,0.75,1.0,900.0,1,5.0,5.0,315,1.0,5.0,Entire home/apt,Entire condo
21854,0.99,1.0,3586.0,2,4.5,5.0,145,1.02,5.0,Entire home/apt,Entire condo
21855,1.0,0.93,721.0,17,4.94,4.88,294,6.99,5.0,Entire home/apt,Entire rental unit
21856,1.0,1.0,283.0,5,4.8,4.4,358,2.17,4.6,Private room,Private room in rental unit
21857,1.0,0.99,999.0,4,4.75,4.75,362,1.56,4.75,Entire home/apt,Entire rental unit
21858,0.97,1.0,2507.0,2,5.0,5.0,176,0.92,5.0,Entire home/apt,Entire rental unit
21859,1.0,1.0,1216.0,2,5.0,5.0,328,1.2,4.5,Entire home/apt,Entire rental unit
21860,1.0,0.93,1164.0,5,4.8,5.0,357,3.26,5.0,Entire home/apt,Entire rental unit
21861,0.98,1.0,200.0,4,4.0,3.75,365,2.03,4.75,Private room,Private room in guesthouse
21862,0.96,1.0,700.0,1,5.0,5.0,355,1.0,5.0,Entire home/apt,Entire home
21863,0.97,1.0,187.0,8,4.63,4.88,365,3.93,5.0,Private room,Private room in rental unit
21864,1.0,1.0,600.0,3,5.0,5.0,353,1.38,5.0,Private room,Private room in rental unit
21865,1.0,1.0,290.0,1,5.0,5.0,364,0.41,5.0,Private room,Private room in home
21866,1.0,1.0,10000.0,0,5.0,5.0,364,1.2,5.0,Entire home/apt,Entire cottage
21867,1.0,1.0,2017.0,2,5.0,5.0,352,1.2,5.0,Entire home/apt,Entire rental unit
21868,0.98,1.0,1411.0,3,5.0,5.0,344,2.2,5.0,Entire home/apt,Entire rental unit
21869,0.99,1.0,2121.0,6,5.0,5.0,156,2.4,5.0,Entire home/apt,Entire condo
21870,1.0,1.0,2124.0,5,4.6,4.8,341,3.13,5.0,Entire home/apt,Entire rental unit
21871,1.0,1.0,437.0,2,5.0,3.5,348,1.25,3.5,Entire home/apt,Entire rental unit
21872,1.0,1.0,347.0,1,5.0,1.0,365,0.94,2.0,Private room,Private room in rental unit
21873,0.83,1.0,700.0,0,5.0,5.0,256,2.27,5.0,Private room,Private room in rental unit
21874,1.0,1.0,999.0,5,5.0,5.0,87,2.27,5.0,Private room,Private room in rental unit
21875,1.0,1.0,355.0,1,5.0,4.0,365,0.4,4.0,Private room,Private room in rental unit
21876,0.96,1.0,816.0,1,5.0,5.0,358,1.0,5.0,Entire home/apt,Entire rental unit
21877,1.0,0.67,700.0,0,5.0,5.0,45,1.52,5.0,Private room,Private room in rental unit
21878,1.0,0.9,850.0,4,5.0,5.0,346,1.52,5.0,Entire home/apt,Entire rental unit
21879,0.98,0.99,390.0,24,4.96,4.83,349,9.47,4.83,Private room,Private room in rental unit
21880,1.0,1.0,1847.0,10,4.7,3.8,350,4.0,4.3,Entire home/apt,Entire rental unit
21881,0.99,0.99,1433.0,0,5.0,5.0,316,1.13,5.0,Entire home/apt,Entire rental unit
21882,0.99,0.99,2254.0,0,5.0,5.0,297,1.13,5.0,Entire home/apt,Entire rental unit
21883,0.99,1.0,6362.0,0,5.0,5.0,266,1.13,5.0,Private room,Room in hotel
21884,0.99,0.99,1446.0,0,5.0,5.0,314,1.13,5.0,Entire home/apt,Entire rental unit
21885,1.0,1.0,3000.0,0,5.0,5.0,364,1.13,5.0,Entire home/apt,Entire rental unit
21886,1.0,1.0,787.0,3,5.0,5.0,301,1.13,5.0,Entire home/apt,Entire condo
21887,1.0,1.0,6362.0,0,5.0,5.0,266,2.78,5.0,Private room,Room in hotel
21888,1.0,1.0,859.0,5,5.0,5.0,356,2.78,5.0,Entire home/apt,Entire rental unit
21889,1.0,1.0,6362.0,0,5.0,5.0,269,1.55,5.0,Private room,Room in hotel
21890,1.0,1.0,338.0,3,5.0,5.0,358,1.55,5.0,Private room,Private room in rental unit
21891,1.0,1.0,732.0,0,3.83,5.0,365,2.43,5.0,Entire home/apt,Entire rental unit
21892,1.0,1.0,6362.0,0,3.83,5.0,268,2.43,5.0,Private room,Room in hotel
21893,1.0,1.0,250.0,6,3.83,5.0,361,2.43,5.0,Shared room,Shared room in home
21894,1.0,1.0,319.0,7,4.71,4.86,364,2.84,5.0,Entire home/apt,Entire rental unit
21895,1.0,1.0,6362.0,0,5.0,4.89,268,6.75,5.0,Private room,Room in hotel
21896,1.0,1.0,866.0,18,5.0,4.89,346,6.75,5.0,Entire home/apt,Entire loft
21897,0.73,0.77,1071.0,2,5.0,5.0,349,1.13,4.5,Entire home/apt,Entire rental unit
21898,0.71,1.0,4777.0,0,5.0,5.0,266,0.75,5.0,Private room,Room in hotel
21899,0.71,1.0,9342.0,1,5.0,5.0,155,0.75,5.0,Entire home/apt,Entire condo
21900,1.0,1.0,1235.0,1,5.0,5.0,365,0.44,5.0,Entire home/apt,Entire rental unit
21901,0.98,1.0,10500.0,1,5.0,5.0,356,1.0,5.0,Entire home/apt,Entire home
21902,1.0,1.0,1047.0,2,4.5,4.5,365,1.03,5.0,Entire home/apt,Entire rental unit
21903,1.0,1.0,2200.0,5,4.8,4.4,81,2.78,5.0,Entire home/apt,Entire rental unit
21904,1.0,1.0,7614.0,7,5.0,5.0,353,2.76,5.0,Entire home/apt,Entire rental unit
21905,1.0,1.0,4777.0,0,4.76,4.94,266,6.71,4.88,Private room,Room in hotel
21906,1.0,1.0,999.0,17,4.76,4.94,350,6.71,4.88,Entire home/apt,Entire loft
21907,1.0,1.0,929.0,19,5.0,4.89,348,8.38,4.89,Entire home/apt,Entire rental unit
21908,1.0,1.0,1325.0,0,4.82,4.55,0,8.8,4.86,Entire home/apt,Entire rental unit
21909,1.0,1.0,563.0,22,4.82,4.55,361,8.8,4.86,Private room,Private room in rental unit
21910,1.0,1.0,799.0,1,2.0,4.0,57,0.58,2.0,Entire home/apt,Entire loft
21911,1.0,1.0,4777.0,0,5.0,4.78,266,3.75,4.78,Private room,Room in hotel
21912,1.0,0.99,999.0,9,5.0,4.78,355,3.75,4.78,Entire home/apt,Entire loft
21913,0.94,1.0,1070.0,2,5.0,4.5,362,0.9,5.0,Entire home/apt,Entire rental unit
21914,0.99,0.99,581.0,7,5.0,5.0,343,3.09,4.71,Entire home/apt,Entire rental unit
21915,0.99,1.0,282.0,0,4.83,4.98,362,48.0,4.85,Private room,Private room in serviced apartment
21916,0.99,1.0,692.0,48,4.83,4.98,364,48.0,4.85,Private room,Room in hotel
21917,1.0,1.0,1235.0,2,5.0,5.0,361,0.79,4.0,Entire home/apt,Entire serviced apartment
21918,0.99,1.0,4777.0,0,4.6,4.2,268,2.21,4.4,Private room,Room in hotel
21919,0.99,0.99,2184.0,5,4.6,4.2,360,2.21,4.4,Entire home/apt,Entire serviced apartment
21920,0.98,1.0,750.0,1,5.0,5.0,360,0.73,5.0,Entire home/apt,Entire condo
21921,1.0,1.0,1000.0,5,5.0,5.0,172,2.21,5.0,Entire home/apt,Entire rental unit
21922,1.0,1.0,2553.0,4,4.75,4.75,359,1.76,5.0,Entire home/apt,Entire rental unit
21923,0.95,1.0,4777.0,0,4.67,3.67,269,2.69,4.17,Private room,Room in hotel
21924,0.95,1.0,295.0,6,4.67,3.67,365,2.69,4.17,Private room,Private room in home
21925,0.96,1.0,607.0,8,5.0,4.88,334,4.44,5.0,Private room,Private room in rental unit
21926,1.0,1.0,986.0,1,3.0,1.0,360,1.0,1.0,Entire home/apt,Entire rental unit
21927,1.0,1.0,750.0,3,5.0,4.67,356,1.7,5.0,Entire home/apt,Entire loft
21928,1.0,1.0,950.0,0,5.0,5.0,31,0.98,5.0,Entire home/apt,Entire rental unit
21929,0.98,1.0,4777.0,0,5.0,5.0,268,0.98,5.0,Private room,Room in hotel
21930,0.98,1.0,1637.0,0,5.0,5.0,362,0.98,5.0,Entire home/apt,Entire rental unit
21931,0.95,1.0,3187.0,0,5.0,5.0,266,0.98,5.0,Private room,Room in hotel
21932,0.95,1.0,3187.0,0,5.0,5.0,266,0.98,5.0,Private room,Room in hotel
21933,0.95,1.0,1400.0,2,5.0,5.0,357,0.98,5.0,Entire home/apt,Entire rental unit
21934,1.0,1.0,493.0,8,5.0,5.0,172,3.12,5.0,Entire home/apt,Entire guest suite
21935,0.5,0.5,1082.0,0,5.0,4.8,241,4.11,5.0,Entire home/apt,Entire loft
21936,1.0,1.0,3187.0,0,5.0,4.8,266,4.11,5.0,Private room,Room in hotel
21937,1.0,1.0,1319.0,10,5.0,4.8,135,4.11,5.0,Entire home/apt,Entire condo
21938,1.0,1.0,1000.0,0,5.0,5.0,172,1.0,5.0,Entire home/apt,Entire rental unit
21939,0.92,1.0,790.0,0,5.0,5.0,365,1.0,5.0,Private room,Room in hotel
21940,1.0,1.0,1429.0,0,5.0,5.0,268,1.0,5.0,Private room,Room in hotel
21941,1.0,1.0,351.0,0,5.0,5.0,302,1.0,5.0,Private room,Private room in rental unit
21942,1.0,1.0,1429.0,0,5.0,5.0,268,1.0,5.0,Private room,Room in hotel
21943,1.0,1.0,1429.0,0,5.0,5.0,269,1.0,5.0,Private room,Room in hotel
21944,0.5,0.6,1193.0,1,5.0,5.0,364,1.0,5.0,Entire home/apt,Entire rental unit
21945,1.0,1.0,2417.0,4,5.0,5.0,344,1.56,5.0,Entire home/apt,Entire rental unit
21946,0.9,1.0,371.0,0,5.0,4.75,271,3.12,5.0,Private room,Private room in bed and breakfast
21947,1.0,1.0,550.0,8,5.0,4.75,363,3.12,5.0,Private room,Private room in rental unit
21948,1.0,0.93,940.0,3,4.67,4.33,341,3.0,4.67,Entire home/apt,Entire rental unit
21949,1.0,1.0,4256.0,3,5.0,5.0,361,1.27,5.0,Entire home/apt,Entire rental unit
21950,1.0,1.0,349.0,0,4.67,3.67,365,1.67,3.67,Shared room,Shared room in rental unit
21951,0.99,0.99,2179.0,3,4.67,3.67,346,1.67,3.67,Entire home/apt,Entire rental unit
21952,1.0,1.0,3190.0,6,5.0,5.0,317,2.43,5.0,Entire home/apt,Entire rental unit
21953,0.93,0.78,550.0,0,4.0,4.0,271,1.85,4.0,Entire home/apt,Entire rental unit
21954,0.85,1.0,390.0,4,4.0,4.0,79,1.85,4.0,Private room,Private room in home
21955,0.98,1.0,900.0,6,5.0,4.5,354,2.9,5.0,Entire home/apt,Entire condo
21956,0.85,1.0,490.0,3,4.5,5.0,86,3.0,5.0,Private room,Private room in home
21957,0.98,1.0,762.0,7,5.0,5.0,338,3.13,4.86,Entire home/apt,Entire rental unit
21958,1.0,1.0,2161.0,8,4.88,4.5,152,3.2,4.75,Entire home/apt,Entire serviced apartment
21959,0.85,1.0,654.0,0,4.67,4.67,90,1.2,5.0,Private room,Private room in home
21960,0.75,0.94,380.0,3,4.67,4.67,241,1.2,5.0,Private room,Private room in rental unit
21961,1.0,1.0,899.0,0,5.0,4.75,169,1.69,5.0,Private room,Private room in rental unit
21962,0.99,0.99,4455.0,4,5.0,4.75,18,1.69,5.0,Entire home/apt,Entire rental unit
21963,1.0,1.0,1199.0,0,4.89,4.78,242,3.75,4.89,Entire home/apt,Entire rental unit
21964,1.0,1.0,1157.0,9,4.89,4.78,245,3.75,4.89,Entire home/apt,Entire rental unit
21965,1.0,1.0,799.0,0,4.33,5.0,169,1.29,4.67,Private room,Private room in rental unit
21966,1.0,1.0,292.0,0,4.33,5.0,358,1.29,4.67,Private room,Private room in home
21967,1.0,1.0,400.0,0,4.33,5.0,360,1.29,4.67,Private room,Private room in rental unit
21968,1.0,1.0,540.0,0,4.33,5.0,364,1.29,4.67,Private room,Private room in rental unit
21969,1.0,1.0,1145.0,3,4.33,5.0,361,1.29,4.67,Entire home/apt,Entire rental unit
21970,0.99,0.99,5306.0,1,5.0,5.0,17,1.0,4.0,Entire home/apt,Entire rental unit
21971,1.0,1.0,1655.0,3,4.67,3.67,334,1.29,4.33,Entire home/apt,Entire rental unit
21972,1.0,1.0,7000.0,0,5.0,5.0,357,0.82,5.0,Private room,Private room in bed and breakfast
21973,0.99,1.0,1280.0,2,5.0,5.0,152,0.82,5.0,Entire home/apt,Entire rental unit
21974,1.0,1.0,200.0,8,4.38,5.0,361,3.2,4.88,Shared room,Shared room in home
21975,1.0,1.0,1362.0,8,5.0,5.0,307,3.24,5.0,Entire home/apt,Entire rental unit
21976,1.0,1.0,189.0,2,5.0,5.0,301,1.11,5.0,Private room,Private room in rental unit
21977,0.89,1.0,800.0,1,5.0,5.0,0,0.63,5.0,Entire home/apt,Entire rental unit
21978,1.0,1.0,423.0,6,5.0,5.0,251,4.0,5.0,Entire home/apt,Entire rental unit
21979,0.99,1.0,2707.0,3,5.0,5.0,46,2.2,5.0,Entire home/apt,Entire rental unit
21980,0.89,1.0,2357.0,4,5.0,4.75,51,1.97,5.0,Entire home/apt,Entire home
21981,1.0,1.0,3635.0,4,4.75,4.5,351,2.22,4.0,Entire home/apt,Entire rental unit
21982,0.98,0.98,619.0,9,4.56,4.78,324,3.8,5.0,Entire home/apt,Entire rental unit
21983,1.0,1.0,2380.0,6,4.67,4.83,135,3.4,5.0,Entire home/apt,Entire rental unit
21984,1.0,1.0,230.0,4,4.25,3.25,365,3.33,3.75,Private room,Private room in rental unit
21985,0.67,1.0,2179.0,0,5.0,5.0,348,0.42,5.0,Entire home/apt,Entire rental unit
21986,0.67,1.0,383.0,1,5.0,5.0,348,0.42,5.0,Private room,Private room in rental unit
21987,0.99,1.0,2269.0,1,5.0,5.0,361,1.0,5.0,Entire home/apt,Entire home
21988,0.86,1.0,370.0,3,5.0,4.0,360,1.36,5.0,Private room,Private room in rental unit
21989,1.0,1.0,1141.0,2,5.0,5.0,301,2.0,5.0,Entire home/apt,Entire rental unit
21990,0.67,0.8,1443.0,0,5.0,5.0,358,2.0,5.0,Entire home/apt,Entire home
21991,0.99,0.99,21225.0,2,5.0,5.0,17,2.0,5.0,Entire home/apt,Entire home
21992,1.0,0.5,200.0,0,5.0,5.0,365,1.28,5.0,Private room,Private room in home
21993,1.0,1.0,567.0,0,5.0,5.0,365,1.28,5.0,Entire home/apt,Entire rental unit
21994,1.0,1.0,3777.0,2,5.0,5.0,339,1.28,5.0,Private room,Private room in rental unit
21995,0.93,0.8,580.0,2,5.0,5.0,365,0.86,5.0,Private room,Private room in home
21996,1.0,0.31,2500.0,0,4.5,4.5,365,2.93,5.0,Private room,Private room in rental unit
21997,1.0,1.0,1758.0,0,4.5,4.5,365,2.93,5.0,Entire home/apt,Entire rental unit
21998,1.0,1.0,2070.0,4,4.5,4.5,355,2.93,5.0,Entire home/apt,Entire rental unit
21999,0.95,1.0,350.0,10,5.0,4.9,68,4.11,5.0,Private room,Private room in condo
22000,1.0,1.0,1082.0,10,5.0,5.0,352,4.41,4.9,Entire home/apt,Entire rental unit
22001,0.99,1.0,8933.0,0,5.0,4.4,284,2.08,4.8,Entire home/apt,Entire rental unit
22002,0.95,0.59,1900.0,5,5.0,4.4,299,2.08,4.8,Entire home/apt,Entire rental unit
22003,1.0,1.0,1086.0,32,4.63,4.78,325,12.63,4.69,Entire home/apt,Entire rental unit
22004,1.0,1.0,1345.0,8,4.88,5.0,355,3.43,4.75,Entire home/apt,Entire rental unit
22005,1.0,1.0,595.0,3,4.67,5.0,332,1.45,5.0,Private room,Private room in home
22006,1.0,1.0,283.0,3,4.67,4.0,353,1.34,4.33,Private room,Private room in rental unit
22007,1.0,1.0,804.0,3,5.0,5.0,154,1.27,5.0,Entire home/apt,Entire rental unit
22008,0.83,1.0,454.0,0,5.0,4.89,348,7.71,4.89,Private room,Private room in rental unit
22009,1.0,1.0,1200.0,18,5.0,4.89,324,7.71,4.89,Entire home/apt,Entire rental unit
22010,0.94,1.0,449.0,2,5.0,5.0,345,1.13,5.0,Private room,Private room in rental unit
22011,0.83,0.9,5285.0,1,5.0,5.0,332,0.56,5.0,Entire home/apt,Entire home
22012,0.75,0.5,1200.0,0,4.75,5.0,325,1.9,5.0,Entire home/apt,Entire rental unit
22013,0.75,0.7,1800.0,0,4.75,5.0,361,1.9,5.0,Entire home/apt,Entire rental unit
22014,1.0,1.0,800.0,4,4.75,5.0,357,1.9,5.0,Entire home/apt,Entire rental unit
22015,0.96,1.0,2523.0,4,4.5,5.0,360,3.53,5.0,Entire home/apt,Entire condo
22016,1.0,1.0,3825.0,8,5.0,5.0,349,5.22,4.88,Entire home/apt,Entire rental unit
22017,1.0,1.0,1867.0,9,4.89,4.33,47,3.91,4.56,Entire home/apt,Entire rental unit
22018,1.0,1.0,1688.0,3,4.67,4.33,360,2.73,4.33,Entire home/apt,Entire rental unit
22019,0.99,1.0,792.0,16,4.75,4.75,354,6.49,4.94,Private room,Room in hotel
22020,0.93,1.0,1157.0,2,5.0,3.5,124,1.76,5.0,Entire home/apt,Entire condo
22021,0.97,1.0,700.0,4,5.0,4.75,270,1.71,4.75,Private room,Private room in rental unit
22022,1.0,1.0,1250.0,0,5.0,5.0,363,1.76,5.0,Entire home/apt,Entire rental unit
22023,1.0,1.0,340.0,2,5.0,5.0,365,1.76,5.0,Private room,Private room in guesthouse
22024,1.0,1.0,302.0,4,4.75,4.75,76,2.11,4.75,Entire home/apt,Entire rental unit
22025,1.0,1.0,441.0,2,4.0,4.0,364,1.02,4.0,Private room,Private room in rental unit
22026,0.99,1.0,766.0,5,4.8,4.8,363,2.14,5.0,Private room,Room in hotel
22027,1.0,1.0,526.0,1,5.0,5.0,326,0.44,5.0,Private room,Private room in rental unit
22028,0.99,1.0,2100.0,0,5.0,5.0,364,0.45,5.0,Private room,Private room in home
22029,0.99,1.0,2853.0,0,5.0,5.0,89,0.45,5.0,Private room,Room in hotel
22030,0.93,1.0,635.0,1,5.0,5.0,361,0.45,5.0,Entire home/apt,Entire rental unit
22031,0.94,1.0,519.0,1,5.0,4.0,86,0.49,5.0,Private room,Private room in rental unit
22032,1.0,1.0,545.0,2,5.0,4.5,85,1.54,4.5,Entire home/apt,Entire home
22033,1.0,1.0,12443.0,2,5.0,5.0,348,1.0,5.0,Entire home/apt,Entire rental unit
22034,0.96,1.0,2389.0,10,4.9,4.8,353,4.05,4.6,Entire home/apt,Entire condo
22035,0.99,1.0,1135.0,4,5.0,5.0,358,1.85,5.0,Entire home/apt,Entire rental unit
22036,0.99,1.0,998.0,6,5.0,4.83,346,3.1,4.67,Private room,Room in hotel
22037,0.43,0.71,750.0,1,5.0,4.0,333,0.44,5.0,Entire home/apt,Entire serviced apartment
22038,0.99,1.0,750.0,9,4.89,4.89,346,4.03,5.0,Private room,Room in hotel
22039,1.0,1.0,1820.0,0,5.0,4.0,313,0.5,5.0,Entire home/apt,Entire rental unit
22040,1.0,1.0,1256.0,1,5.0,4.0,363,0.5,5.0,Entire home/apt,Entire rental unit
22041,1.0,1.0,1000.0,8,4.88,5.0,347,3.64,5.0,Entire home/apt,Entire condo
22042,1.0,1.0,378.0,7,5.0,4.86,177,3.18,4.71,Private room,Private room in home
22043,0.99,1.0,742.0,16,5.0,4.81,353,7.62,4.75,Private room,Room in hotel
22044,1.0,1.0,374.0,8,4.0,3.5,170,3.53,3.88,Private room,Private room in home
22045,1.0,1.0,1699.0,1,5.0,5.0,365,1.0,5.0,Entire home/apt,Entire rental unit
22046,0.43,0.5,200.0,1,5.0,5.0,361,0.71,5.0,Private room,Private room in rental unit
22047,1.0,1.0,1987.0,4,5.0,5.0,155,2.5,5.0,Entire home/apt,Entire rental unit
22048,1.0,0.8,451.0,0,5.0,5.0,179,1.0,5.0,Private room,Private room in home
22049,1.0,1.0,795.0,1,5.0,5.0,359,1.0,5.0,Entire home/apt,Entire rental unit
22050,0.99,1.0,766.0,5,5.0,5.0,363,2.34,5.0,Private room,Room in hotel
22051,1.0,1.0,2500.0,0,5.0,5.0,50,1.0,5.0,Entire home/apt,Entire rental unit
